13,0.6522,1.6305,1.1507,2,1,1,0,0.78125,1.9163,4.116,0.87099
13,0.24883,-0.68884,-1.0572,0,0,1,1,0.96386,1.5091,4.6491,-0.10278
13,0.021845,0.38887,0.29646,1,0,1,1,0.96386,1.5091,4.6491,-0.015153
13,-1.2092,-4.3121,-1.3267,2,0,1,1,0.96386,1.5091,4.6491,-3.099
13,-0.4638,-4.2451,-2.4833,0,1,1,1,0.96386,1.5091,4.6491,-2.2634
13,0.71513,-0.47744,-0.92625,1,1,1,1,0.96386,1.5091,4.6491,0.32974
13,0.70699,1.0514,0.1766,2,1,1,1,0.96386,1.5091,4.6491,1.0883
14,-0.2583,-0.42535,-0.056012,0,0,0,0,NaN,NaN,3.496,-0.37958
14,-0.74381,-1.1523,-0.1637,1,0,0,0,NaN,NaN,3.496,-1.1403
14,-0.54223,-1.9861,-0.8581,2,0,0,0,NaN,NaN,3.496,-1.4242
14,-0.15009,-2.0019,-1.2448,0,1,0,0,NaN,NaN,3.496,-1.0187
14,0.0052033,-0.19938,-0.54459,1,1,0,0,NaN,NaN,3.496,0.14054
14,0.20635,1.1822,0.46167,2,1,0,0,NaN,NaN,3.496,0.78583
14,0.2535,-0.10827,-0.33949,0,0,0,1,NaN,NaN,6.5791,0.20783
14,-0.040469,0.18914,0.31106,1,0,0,1,NaN,NaN,6.5791,0.079571
14,-0.57644,-1.6058,-0.31717,2,0,0,1,NaN,NaN,6.5791,-1.118
14,-0.7233,-2.7706,-0.85416,0,1,0,1,NaN,NaN,6.5791,-1.8172
14,-0.64061,-0.77091,0.61465,1,1,0,1,NaN,NaN,6.5791,-0.98806
14,-0.28307,0.36407,0.8928,2,1,0,1,NaN,NaN,6.5791,-0.093634
14,0.7233,0.59566,-0.16562,0,0,1,0,0.88489,2.6097,5.6658,0.70485
14,0.24579,-0.22877,-0.11019,1,0,1,0,0.88489,2.6097,5.6658,-0.1041
14,-0.3013,-1.5914,-0.48238,2,0,1,0,0.88489,2.6097,5.6658,-1.1636
14,-0.25316,-3.555,-2.1366,0,1,1,0,0.88489,2.6097,5.6658,-1.9844
14,0.14912,-1.5722,-1.4086,1,1,1,0,0.88489,2.6097,5.6658,-0.78847
14,0.42394,0.84689,0.037308,2,1,1,0,0.88489,2.6097,5.6658,0.62342
14,0.7621,0.074051,-0.86433,0,0,1,1,0.83951,2.6008,4.9382,0.52657
14,0.71576,1.1116,-0.08141,1,0,1,1,0.83951,2.6008,4.9382,1.1444
14,-0.41576,-1.2416,-0.15377,2,0,1,1,0.83951,2.6008,4.9382,-0.74547
14,-0.88878,-5.4709,-2.2512,0,1,1,1,0.83951,2.6008,4.9382,-3.3278
14,-0.83208,-2.6071,-0.50664,1,1,1,1,0.83951,2.6008,4.9382,-1.9676
14,-0.24196,0.16023,0.43803,2,1,1,1,0.83951,2.6008,4.9382,-0.19141
15,-0.58045,-1.5256,-0.50307,0,0,0,0,NaN,NaN,5.3671,-1.0563
15,0.77644,0.58586,-0.59465,1,0,0,0,NaN,NaN,5.3671,0.87355
15,-0.72392,-1.7879,-0.54542,2,0,0,0,NaN,NaN,5.3671,-1.308
15,-0.28672,-2.1888,-1.1943,0,1,0,0,NaN,NaN,5.3671,-1.349
15,-0.35144,-0.8826,-0.69637,1,1,0,0,NaN,NaN,5.3671,-0.60329
15,0.15208,0.75334,0.027537,2,1,0,0,NaN,NaN,5.3671,0.58198
15,0.31999,-0.51494,-0.80629,0,0,0,1,NaN,NaN,4.7865,-0.017649
15,0.94397,0.9812,-0.46633,1,0,0,1,NaN,NaN,4.7865,1.2638
15,-0.046169,-0.90361,-0.56299,2,0,0,1,NaN,NaN,4.7865,-0.40154
15,-0.51873,-2.5884,-1.2707,0,1,0,1,NaN,NaN,4.7865,-1.7479
15,-0.6848,-0.97363,-0.13075,1,1,0,1,NaN,NaN,4.7865,-0.9816
15,0.044788,0.59821,0.46452,2,1,0,1,NaN,NaN,4.7865,0.22324
15,-1.0482,-2.8612,0.021521,0,0,1,0,0.8674,1.2156,5.3274,-2.3625
15,-1.5799,-2.9791,1.3423,1,0,1,0,0.8674,1.2156,5.3274,-3.2182
15,-1.6283,-2.9596,0.66531,2,0,1,0,0.8674,1.2156,5.3274,-3.0494
15,0.24529,-2.4349,-0.98347,0,1,1,0,0.8674,1.2156,5.3274,-1.3421
15,-0.90639,-2.0702,0.48554,1,1,1,0,0.8674,1.2156,5.3274,-2.0597
15,0.25941,0.80342,0.78821,2,1,1,0,0.8674,1.2156,5.3274,0.33505
15,0.62604,-1.5332,-1.5019,0,0,1,1,0.78808,NaN,6.125,-0.63677
15,-2.3625,-5.3877,-0.58087,1,0,1,1,0.78808,NaN,6.125,-4.857
15,-2.7386,-5.1983,-0.38279,2,0,1,1,0.78808,NaN,6.125,-4.8445
15,-0.89416,-4.0592,-0.98175,0,1,1,1,0.78808,NaN,6.125,-2.7482
15,0.55317,0.91178,1.2749,1,1,1,1,0.78808,NaN,6.125,0.80346
15,0.2962,0.42634,0.64604,2,1,1,1,0.78808,NaN,6.125,0.46048
16,1.0495,1.5651,0.19044,0,0,0,0,NaN,NaN,2.8499,1.47
16,0.15674,-1.0626,-0.97534,1,0,0,0,NaN,NaN,2.8499,-0.45182
16,-0.25562,-0.57711,0.048089,2,0,0,0,NaN,NaN,2.8499,-0.57642
16,-0.39231,-1.9897,-0.73189,0,1,0,0,NaN,NaN,2.8499,-1.4208
16,-0.53763,-1.7499,-0.99723,1,1,0,0,NaN,NaN,2.8499,-1.1434
16,-0.9186,-1.2873,-0.16917,2,1,0,0,NaN,NaN,2.8499,-1.0487
16,0.20727,0.69472,0.12126,0,0,0,1,NaN,NaN,4.0354,0.44304
16,0.45258,0.85735,-0.005817,1,0,0,1,NaN,NaN,4.0354,0.66321
16,0.059952,-1.283,-0.66121,2,0,0,1,NaN,NaN,4.0354,-0.65889
16,-0.076585,-1.9422,-1.2606,0,1,0,1,NaN,NaN,4.0354,-1.0581
16,0.35121,0.50126,0.091197,1,1,0,1,NaN,NaN,4.0354,0.4606
16,-0.009918,-0.014677,0.16121,2,1,0,1,NaN,NaN,4.0354,0.0095562
16,-0.61927,-0.22825,0.63512,0,0,1,0,0.73171,2.8855,3.015,-0.58682
16,-1.0604,-3.4619,-1.5939,1,0,1,0,0.73171,2.8855,3.015,-2.3734
16,2.1308,2.1907,-0.68978,2,0,1,0,0.73171,2.8855,3.015,2.3809
16,1.1236,0.98116,-0.82887,0,1,1,0,0.73171,2.8855,3.015,1.2761
16,-0.219,-0.52652,-0.12338,1,1,1,0,0.73171,2.8855,3.015,-0.46631
16,0.4554,0.85062,0.69675,2,1,1,0,0.73171,2.8855,3.015,0.74229
16,1.6043,2.1999,0.35448,0,0,1,1,0.8945,2.1798,3.2787,2.1071
16,1.3483,1.296,-0.25373,1,0,1,1,0.8945,2.1798,3.2787,1.5507
16,-0.9195,-3.5579,-1.7845,2,0,1,1,0.8945,2.1798,3.2787,-2.3558
16,-0.27882,-2.2856,-1.945,0,1,1,1,0.8945,2.1798,3.2787,-1.0412
16,-0.42711,-0.71685,-1.0265,1,1,1,1,0.8945,2.1798,3.2787,-0.22067
16,1.4858,2.0822,-0.31088,2,1,1,1,0.8945,2.1798,3.2787,2.0928
